Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
1361,2014,2,281405,1,1,1,1,27,1,5,2,2,2,-1,5,1,-1,5,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,97,999999998,98,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,100,2,2,4,7,7089,70890001,2,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.383132673,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1363,2014,2,281405,1,1,1,2,22,2,0,1,2,2,-1,6,2,2,6,1,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,97,999999998,98,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,25,2,2,4,7,7089,70890001,2,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.677710846,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1377,2014,2,301405,1,1,1,1,25,2,0,1,2,2,-1,6,2,2,4,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,1,2,2,2,2,2,2,2,2,8,6,50,1,2,236,2,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,71020018,1,7,71020001,1,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,300,2,2,4,7,7089,70890001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.949031414,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1393,2014,4,251411,1,1,1,2,24,1,3,4,2,2,-1,1,2,1,4,2,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,2,1,1,1,1,1,2,-2,-2,-2,3,7,70090001,2,20,200140033,1,0,96,20,20014,200140001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,500,2,2,4,20,20014,200140001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.957797876,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1408,2014,4,251411,1,1,1,2,39,1,2,2,2,2,-1,4,1,-1,5,1,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,1,6,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,25,2,2,4,7,7089,70890001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.957797876,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1454,2014,4,261411,1,1,1,2,45,1,3,2,2,2,-1,4,1,-1,5,1,1,1,1,1,8,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,961,2,1,2,2,2,2,2,2,2,8,6,800,1,4,814,1,1,1,1215013,1,6,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,300,1,2,4,7,7089,70890001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.336453543,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1469,2014,3,61409,1,1,1,1,22,1,6,2,1,2,-1,6,2,2,8,4,3,3,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,6,5,0,0,0,111,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71020018,1,7,70890001,2,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,12,2,-5,0,5,2,-5,1,2,1,5,2,5000,1,1,4,30,30193,301930001,2,3,3,2,7,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36.43953035,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1470,2014,3,61409,1,1,1,2,21,2,0,1,2,2,-1,6,2,2,8,4,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71020018,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,200,2,2,4,7,7089,70890001,2,3,3,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.67874897,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1472,2014,3,61409,1,1,1,1,28,1,6,2,2,2,-1,6,2,2,5,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,71010001,2,7,70890001,2,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,1,1,0,5,1,2,1,2,1,5,2,1000,2,2,4,30,30193,301930001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36.43953035,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1496,2014,2,141406,1,1,1,2,29,1,2,2,2,2,-1,6,2,2,1,-1,-1,-1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71020018,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,200,1,2,4,7,7089,70890001,2,3,3,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.489661511,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1497,2014,2,141406,1,1,1,2,23,1,4,2,2,2,-1,5,2,1,3,0,2,2,2,1,1,1,8,2,1,2,2,1,-9,1,-9,12,1215,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,71020001,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,18,2,2,4,7,7089,70890001,2,3,3,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.489661511,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1504,2014,2,141406,1,1,1,1,30,1,2,2,2,2,-1,1,1,-1,4,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,99999,99,99,111,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,20,20067,200670001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,500,2,2,4,20,20067,200670001,2,1,1,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16.47050869,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1511,2014,2,151406,1,1,1,1,30,1,2,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,0,0,0,111,9,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,5,5030,50300001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,1,1,2,4,1,2,1,1,1,15,2,99998,98,2,4,5,5030,50300001,2,2,2,2,10,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16.06847265,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1521,2014,2,171406,1,1,1,2,19,1,6,2,2,2,-1,6,2,2,1,-1,-1,-1,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,3,5000,2,1,4,7,7101,71010001,2,2,2,2,8,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.09975904,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1533,2014,2,171406,1,1,1,1,22,1,4,2,1,2,-1,6,2,2,8,4,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,71010001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,6,2,-5,2,4,2,-5,1,2,1,2,2,1000,1,2,4,7,7101,71010001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.851277307,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1533,2014,4,281411,1,1,1,1,28,2,0,1,2,2,-1,6,2,2,8,2,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,20,201250089,1,20,201250089,1,0,96,20,20067,200670001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,34,2,-5,0,5,1,2,1,2,1,2,2,99997,97,1,4,20,20067,200670001,2,2,2,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.45906504,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1542,2014,2,171406,1,1,1,1,43,1,2,2,2,2,-1,1,1,-1,8,5,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,2300000,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,98,999999998,98,28,280320001,2,0,96,98,99998,999999998,98,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,99997,97,2,4,98,99998,999999998,98,2,2,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.851277307,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1545,2014,3,101409,1,1,1,1,37,1,6,2,2,2,-1,5,1,-1,5,2,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,10,6,60,1,2,485,2,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70400001,2,7,70090001,2,0,96,20,20327,203270001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,1000,2,2,4,20,20327,203270001,1,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.28169798,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1546,2014,3,101409,1,1,1,1,36,2,0,1,2,2,-1,1,1,-1,7,4,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,50,1,2,236,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70370001,1,0,96,7,7097,70970001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,300,2,2,4,7,7097,70970001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.28169798,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1576,2014,4,11412,1,1,1,1,21,1,6,2,2,2,-1,6,2,2,8,5,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70400001,2,97,999999997,97,0,96,7,7040,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,-2,7,7089,70890001,2,1,2,611,111,1,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,100,2,2,4,7,7040,70400001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17.0839375,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1592,2014,2,211406,1,1,1,1,28,2,0,1,2,2,-1,6,2,2,7,1,5,5,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,70,1,2,236,2,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71020018,1,7,70090001,2,0,96,20,20014,200140033,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,1,1,0,5,1,2,1,2,1,5,2,1000,2,2,4,20,20014,200140033,1,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.804491786,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1657,2014,3,161409,1,1,1,2,31,1,2,2,2,2,-1,5,2,1,5,3,1,1,2,1,7,1,1,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,23,230050001,2,0,96,23,23005,230050001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,4,99997,97,2,4,23,23005,230050001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.12539333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1701,2014,3,181409,1,1,1,2,42,1,2,2,2,2,-1,1,2,1,5,1,1,1,2,1,1,1,1,2,2,2,2,1,-9,1,-9,12,1215,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,1,2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,50,1,2,4,7,7089,70890001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.666428521,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1703,2014,3,181409,1,1,1,1,19,1,2,3,2,2,-1,6,2,2,7,2,1,1,2,1,8,1,8,2,2,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,200,2,2,4,7,7089,70890001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10.84541018,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1715,2014,3,181409,1,1,1,2,35,1,3,2,2,2,-1,6,2,2,6,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,300,2,2,4,7,7089,70890001,2,2,2,2,8,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.666428521,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
