FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
96,2014,1,301401,1,1,1,1,18,1,1,3,4,2,2,-1,6,2,2,5,0,1,1,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2300000,3,2,-2,2,-2,-2,2,14,30,301930001,2,27,999999997,97,2,20020001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,20020001,10,2,2,3000,1,1,2,-2,-2,-2,-2,0,96,0,1,2,-2,2,-2,3,0,-3,3,1,6,6075,607567000,4,3,27,2,2,1,6,6075,607567000,30,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,31.61911425,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
96,2014,4,61410,1,1,1,1,26,1,1,6,2,2,2,-1,1,1,-1,5,2,1,1,1,1,1,3,1,2,-1,2,2,2,1,2,1,1,-9,1,-9,15,1503,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,751,6,2,2,2,2,2,2,2,2,8,6,1500,1,3,311,1,1705099,3,2,-2,2,-2,-2,0,96,7,70650001,2,5,50250001,2,9,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,50250001,2,2,2,1000,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,99997,9999999997,6,3,7,4,2,2,48,99997,9999999997,7,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,20.7376132,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
97,2014,1,301401,1,1,1,1,30,1,1,3,4,2,1,3,1,2,2,6,4,2,2,1,1,3,1,3,1,1,1,2,2,1,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,22,22071,2207155000,6,4,1,-2,1,-3,713,6,1,2,2,2,2,2,2,2,8,6,600,3,3,236,1,1217001,3,2,-2,1,1500,3,13,15,26,999999997,97,25,999999997,97,26,999999997,97,2,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260430001,15,2,1,1500,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,2,0,-3,2,1,4,4019,401977000,4,4,4,4,2,1,22,22071,2207155000,6,5,1,713,600,3,3,236,0,-4,-4,-4,1,0,-2,-2,-2,-2,6,6,2005,1,2008,0,0,-4,6,1,31.61911425,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
97,2014,4,61410,1,1,1,1,28,1,1,3,4,2,1,3,6,2,2,3,1,1,1,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,24,24510,2451004000,6,4,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,8,6,400,3,3,236,1,1705016,3,2,-2,1,6000,3,0,96,30,300280037,2,9,999999999,99,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280220001,15,2,2,6000,3,1,1,6000,3,1,1,0,96,5,2,2,-2,2,-2,8,2,99,97,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,20.7376132,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
98,2014,1,301401,1,1,1,1,23,1,1,2,3,2,2,-1,6,2,3,97,3,4,4,1,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,7,703,1,-2,-2,-2,-2,-2,-2,-2,23,4,1,-2,1,-3,411,6,1,2,2,2,2,2,2,2,8,7,200,1,2,461,1,2300000,5,2,-2,2,-2,-2,0,96,25,250170001,1,10,999999999,99,25,250170001,1,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,20020001,2,1,11,500,3,1,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,2,0,-3,2,1,6,99997,9999999997,7,4,26,2,2,1,6,99997,9999999997,26,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,2,2013,1,2014,1,2,2,2,1,31.61911425,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98,2014,4,61410,1,1,1,1,48,1,1,6,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,3,5,2,-1,2,2,2,2,2,2,1,-9,1,-9,1,101,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,10,6,350,1,2,236,1,1705016,3,2,-2,2,-2,-2,0,96,28,280320001,2,97,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,7,2,2,3500,3,1,1,600,3,3,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,3,3,4,2,2,37,99997,9999999997,7,5,1,712,600,3,3,236,12,300,8,7,1,0,-2,-2,-2,-2,2,2,1988,6,2007,0,0,-4,2,1,20.7376132,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,2,2,1,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
99,2014,1,301401,1,1,1,1,22,1,1,1,2,2,2,-1,6,2,2,3,0,2,2,1,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,16,1622,2,-2,-2,-2,-2,-2,-2,-2,22,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,1,3000,3,0,96,28,280320001,2,27,270040001,2,28,280320001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,15,2,2,3500,3,2,1,650,3,3,2,0,96,5,2,1,2,2,-2,10,0,-3,10,1,48,48201,4820135000,6,4,5,4,2,2,48,48201,4820135000,5,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,8,2013,0,0,-4,2,2,31.61911425,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99,2014,4,61410,1,1,1,1,20,1,1,2,4,2,2,-1,6,2,2,5,1,3,3,2,5,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,2,-2,-2,0,96,7,70270001,2,28,280320001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,15,2,10,90000,1,1,1,1650,3,3,3,0,96,1,2,97,97,2,-2,13,2,99,97,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,20.7376132,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
100,2014,1,301401,1,1,1,1,39,1,1,1,2,2,2,-1,1,1,-1,6,3,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,7,703,99,-2,-2,-2,-2,-2,-2,-2,39,4,1,-2,1,-3,611,6,1,2,2,2,2,2,2,2,8,6,150,1,2,111,1,9999997,3,2,-2,2,-2,-2,0,96,27,270040001,2,26,999999999,99,26,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,3,2,6,6000,1,2,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,3,0,-3,3,1,4,4019,401977000,6,2,45,2,2,2,4,4019,401977000,45,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,31.61911425,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,2014,4,61410,1,1,1,1,48,1,1,4,2,2,1,3,1,1,-1,3,1,1,1,1,1,3,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,16,1612,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,5,100,1,2,111,1,1705016,3,2,-2,2,-2,-2,0,96,27,270040001,2,30,300390001,2,5,50250001,2,3,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,50250001,2,4,2,4500,3,1,1,1500,3,3,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,7,2,8,2,2,2,48,48201,4820135000,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2011,9,2014,0,0,-4,2,1,20.7376132,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,2,2,1,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
101,2014,1,241401,1,1,1,2,48,1,1,3,4,2,2,-1,5,2,1,4,1,2,2,2,1,1,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,15,1522,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,7,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,7,2,-2,2,-2,-2,0,96,9,999999999,99,24,999999999,99,9,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,3,7,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,10,1000,3,1,2,-2,-2,-2,-2,13,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,2,1,5,2,2,48,48201,4820135000,1,5,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2012,1,2013,0,0,-4,1,-3,10.33253505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101,2014,4,61410,1,1,1,1,25,1,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,18,1810,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,100,1,2,111,1,1705099,3,2,-2,1,950,3,0,96,28,280320001,2,7,999999999,99,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,2,2500,3,2,1,950,3,3,2,0,96,5,2,1,1,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,2,8,2,1,2,48,48201,4820135000,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,9,2014,0,0,-4,1,-3,20.7376132,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
102,2014,1,241401,1,1,1,2,28,1,1,4,5,2,1,3,6,2,2,3,0,98,98,98,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,17,1709,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,1,5000,3,0,96,28,280220001,2,97,999999997,97,28,280220001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,3,2,2,5000,3,2,1,5000,3,1,1,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,99999,9999999999,4,2,2,4,1,1,48,99999,9999999999,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,10.33253505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102,2014,4,61410,1,1,1,1,21,1,1,2,4,2,2,-1,6,2,2,3,1,1,1,1,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,2,208,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,6,6,150,1,2,111,1,1705015,3,2,-2,2,-2,-2,0,96,27,270040001,2,24,240280001,2,27,270040001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,2,2,1000,3,2,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,9,2,2,1,48,48215,4821545384,9,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,9,2014,0,0,-4,2,2,20.7376132,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
103,2014,1,241401,1,1,1,2,26,1,1,2,3,2,2,-1,6,2,2,6,0,4,2,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,2,209,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,2,-2,-2,0,96,9,999999999,99,97,999999997,97,9,999999999,99,2,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,20040001,5,2,2,3000,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,6,6075,607567000,3,4,1,4,2,2,6,6075,607567000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,1,2013,0,0,-4,1,-3,10.33253505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103,2014,4,61410,1,1,1,2,30,1,1,6,2,2,2,-1,6,2,3,6,4,1,1,1,1,8,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,18,1811,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70650001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,2,2,3000,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,4,6,2,2,2,48,48201,4820135000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,9,2014,0,0,-4,1,-3,11.03362814,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
104,2014,1,241401,1,1,1,1,26,1,1,2,3,2,1,3,5,2,1,4,2,1,1,2,1,1,1,1,2,-1,3,2,2,2,2,1,1,-9,1,-9,10,1015,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,10,5,120,1,2,111,1,1705016,3,2,-2,1,7800,3,13,96,30,301930001,2,28,280380001,2,28,280380001,2,4,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,2,10,8000,3,1,1,7800,3,1,1,13,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,3,16,2,2,2,48,48201,4820135000,16,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105,2014,1,241401,1,1,1,1,18,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,8,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,16,1613,97,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,13,14,14,140390001,2,30,301740001,2,30,301740001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260430001,1,3,10,200,3,2,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,0,-2,-2,-2,-2,4,4019,401977000,7,5,96,2,2,1,4,4019,401977000,96,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,1,2013,7,2013,1,1,1,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
106,2014,1,241401,1,1,1,1,23,1,1,2,3,2,1,3,6,2,2,5,2,1,1,2,1,8,3,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,3,307,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,5000,3,0,96,14,140390001,2,26,260300001,2,26,260300001,2,27,2,2,2,-2,-2,-2,-2,-2,-2,3,8,1,1,1,1,2,1,1,2,2,98,98,98,260600044,3,2,2,5000,3,1,1,5000,3,1,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,3,2,1,4,1,2,4,4013,401355000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
107,2014,1,241401,1,1,1,2,24,1,1,4,5,2,1,3,6,1,-1,1,-1,-1,-1,-1,3,8,3,8,3,-2,2,1,2,1,2,2,1,-9,1,-9,15,1503,2,-2,-2,-2,-2,-2,-2,-2,24,4,1,-2,1,-3,311,1,2,2,1,1,2,2,2,2,12,7,2000,1,3,522,1,1217001,3,2,-2,1,999997,97,15,96,7,70520028,1,9,999999999,99,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,4,2,2,999997,97,2,2,-2,-2,-2,-2,0,96,7,2,2,-2,2,-2,0,-2,-2,-2,-2,22,22071,2207155000,4,2,24,2,2,1,22,22071,2207155000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,2,2013,11,2013,1,2,2,2,1,10.33253505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
108,2014,1,241401,1,1,1,2,29,1,1,1,2,2,1,3,6,2,2,8,3,97,97,1,1,8,5,8,3,-2,2,2,2,2,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,51,51710,5171057000,14,4,1,-2,1,-3,411,6,1,2,2,2,2,2,2,2,8,3,300,3,3,436,1,9999997,3,2,-2,1,999997,97,7,96,30,301930001,2,19,190130947,1,30,301930001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,1,3,2,999997,97,2,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,4,2,4,2,1,48,48201,4820135000,14,5,1,411,300,3,3,468,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,1999,9,1999,0,0,-4,1,-3,10.33253505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
109,2014,1,241401,1,1,1,1,31,1,1,1,2,2,1,3,6,2,2,4,0,2,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,98,99998,9999999998,10,4,1,-2,1,-3,713,6,1,2,2,2,2,2,2,2,10,6,500,3,3,236,1,1312047,3,2,-2,1,4000,3,0,96,7,70520028,1,30,301930001,2,7,70520028,1,6,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260020001,1,4,2,5000,3,1,2,-2,-2,-2,-2,13,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,12,12081,1208107950,3,3,14,2,1,1,12,12081,1208107950,10,5,1,713,500,3,3,236,12,400,11,96,2,0,-2,-2,-2,-2,1,1,9998,10,2003,0,0,-4,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
110,2014,1,241401,1,1,1,1,31,1,1,1,2,2,1,3,6,1,-1,7,5,2,2,2,8,8,1,1,2,-1,2,2,2,1,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,12,12086,1208645000,13,4,1,-2,1,-3,712,6,1,2,2,2,2,2,2,2,11,6,900,3,3,236,1,1312047,4,2,-2,2,-2,-2,0,96,19,190390001,2,28,280270001,2,28,280270001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,3,2,2,6000,3,2,1,2000,3,3,3,0,96,0,2,2,-2,2,-2,2,0,-3,2,1,12,12086,1208645000,2,5,20,2,1,1,12,12086,1208645000,13,5,1,712,900,3,3,236,24,200,11,96,2,0,-2,-2,-2,-2,1,1,2001,2,2001,0,0,-4,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
111,2014,1,241401,1,1,1,1,18,1,1,2,3,2,1,3,6,2,3,2,0,1,1,2,8,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,4,401,2,-2,-2,-2,-2,-2,-2,-2,18,4,1,-2,1,-3,951,1,1,2,1,1,2,2,2,2,10,6,600,1,3,722,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,9,999999999,99,28,280320001,2,3,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,4,2,20000,1,2,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,6,1,4,2,2,1,48,48201,4820135000,10,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,98,0,-2,-2,-2,-2,2,1,2013,4,2013,1,1,1,1,-3,25.74274505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
112,2014,1,41402,1,1,1,2,24,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,8,8,2,8,3,-2,3,2,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,30,301930001,2,28,280220001,2,28,280220001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,3,2,2,2000,3,2,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,2,10,2,2,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,12.37858159,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
