FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
23,2014,1,21401,1,1,1,1,32,1,1,4,2,2,1,3,5,1,-1,4,2,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,2,201,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,531,1,1,1,2,2,2,2,2,2,24,3,2500,1,4,624,1,1705016,3,2,-2,2,-2,-2,3,4,7,70090001,2,26,260040001,1,26,260040001,1,1,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,1,3500,3,1,2,-2,-2,-2,-2,13,14,3,2,1,2,2,-2,3,0,-3,3,3,48,48479,4847941464,3,5,10,2,2,2,48,48479,4847941464,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,24.9802248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,2014,1,21401,1,1,1,1,24,1,1,1,3,1,1,5,6,2,2,10,2,7,7,2,1,8,1,8,3,-2,1,2,2,2,2,2,1,-9,1,-9,17,1709,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,10,5,1666,1,4,111,1,1312047,3,2,-2,1,56000,1,0,96,7,70090001,2,20,200140001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,2,56000,1,1,1,56000,1,1,1,0,96,3,2,1,2,2,-2,8,1,0,6,2,48,48215,4821545384,6,5,3,2,2,2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,24.9802248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,2014,1,31401,1,1,1,1,26,1,1,6,2,1,2,-1,5,1,-1,2,0,1,1,1,1,1,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,14,1413,2,-2,-2,-2,-2,-2,-2,-2,26,4,1,-2,1,-3,411,6,2,2,2,2,2,2,2,2,7,7,1000,1,5,463,1,1312047,3,2,-2,1,10000,1,7,96,16,160530001,2,26,260430001,2,26,260430001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260430001,10,2,3,13000,1,1,1,10000,1,1,1,13,96,0,2,1,2,2,-2,10,0,-3,10,10,4,4019,401977000,7,2,15,2,2,2,4,4019,401977000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,2014,1,31401,1,1,1,1,35,1,1,2,2,1,2,-1,5,1,-1,5,3,1,1,1,1,1,8,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,9,914,2,-2,-2,-2,-2,-2,-2,-2,35,4,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,10,6,50,1,2,111,1,1312047,0,2,-2,1,8000,1,0,96,9,999999999,99,21,211140001,2,26,260040001,1,13,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,8,2,3,10000,1,1,1,5000,1,3,2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4019,401977000,7,3,2,4,2,2,4,4019,401977000,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,11,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,2014,1,31401,1,1,1,2,31,1,2,0,1,2,2,-1,1,2,1,5,2,1,1,2,8,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,9,920,2,-2,-2,-2,-2,-2,-2,-2,31,4,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,15000,1,0,96,26,260430001,2,97,999999997,97,26,260430001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260430001,10,2,3,15000,1,1,1,15000,1,1,1,0,96,0,2,2,-2,2,-2,4,0,-3,4,4,4,4023,402349640,7,3,19,2,2,2,4,4023,402349640,19,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,20.76283002,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,2014,1,21401,1,1,1,1,38,1,1,3,2,1,2,-1,5,1,-1,3,1,3,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,7,701,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,0,2,-2,2,-2,-2,0,96,28,280270001,2,20,200670001,2,28,280270001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,1,3,2,1200,1,1,1,400,3,8,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48479,4847941464,6,2,10,2,2,2,48,48479,4847941464,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,24.9802248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,2014,1,21401,1,1,1,1,29,1,1,3,3,1,1,3,6,2,2,5,3,1,1,1,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,39,39095,3909558730,12,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,1,12000,1,0,96,26,260040001,1,21,211140001,2,26,260040001,1,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,5,2,3,12000,1,1,1,12000,1,7,1,0,96,0,2,2,-2,2,-2,15,0,-3,15,0,39,39095,3909558730,1,2,1,4,2,1,39,39095,3909558730,12,5,1,731,11,3,1,321,4,300,6,7,1,0,-2,-2,-2,-2,1,1,2001,5,2001,0,0,-4,1,-3,24.9802248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,2014,1,31401,1,1,1,1,18,1,1,4,2,2,2,-1,6,2,2,4,1,4,4,2,1,8,5,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,10,1008,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3500,3,0,96,30,301930001,2,7,70090001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,2,999997,97,1,1,3500,3,7,2,0,96,0,2,1,2,2,-2,4,0,-3,4,4,48,48201,4820135000,6,5,5,2,1,2,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,2014,1,31401,1,1,1,1,43,1,1,3,2,2,1,2,1,1,-1,7,3,3,3,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,20,2003,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,4,5,0,0,0,111,1,1705016,3,1,98,98,999998,98,98,98,98,999999998,98,98,999999998,98,98,999999998,98,98,98,98,98,98,99998,999999999,99,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999999,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32,2014,1,31401,1,1,1,1,21,1,1,2,3,2,1,3,6,2,2,4,0,4,4,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,22,2201,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,9,7,1100,1,4,321,1,1312047,3,2,-2,2,-2,-2,3,15,21,999999997,97,28,280320001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,15000,1,1,2,-2,-2,-2,-2,9,15,3,2,1,1,2,-2,2,0,-3,2,2,48,48215,4821545384,6,4,7,2,2,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
33,2014,1,31401,1,1,1,1,23,1,1,6,2,2,1,4,5,1,-1,3,1,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,13,1302,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,5,90,1,2,111,1,1305024,3,2,-2,2,-2,-2,0,96,28,280320001,2,19,190390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,3,10,8000,1,1,1,700,3,5,2,14,96,0,2,1,2,2,-2,2,0,-3,2,2,48,48201,4820135000,6,5,15,2,2,2,48,48201,4820135000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
34,2014,1,31401,1,1,1,1,23,1,1,2,3,2,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,18,1805,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,4000,3,3,10,7,70890001,2,26,260430001,2,26,260430001,2,16,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,20030001,8,2,2,20000,1,1,1,4000,3,7,2,13,14,0,2,1,2,2,-2,5,0,-3,5,5,4,4019,401977000,6,3,6,2,2,2,4,4019,401977000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
35,2014,1,31401,1,1,1,1,22,1,1,2,3,2,2,-1,6,2,2,4,0,2,2,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,13,1302,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,9,6,2000,1,5,485,1,1312047,3,2,-2,1,800,3,0,96,26,260040001,1,26,260430001,2,26,260040001,1,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,4,2,2,1000,3,1,1,800,3,1,2,13,14,0,2,2,-2,2,-2,16,0,-3,16,0,4,4019,401977000,5,3,1,4,2,2,4,4019,401977000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
36,2014,1,31401,1,1,1,1,39,1,1,6,2,2,2,-1,6,2,2,6,3,3,3,2,1,8,1,1,2,-1,2,2,98,98,98,98,1,-9,1,-9,11,1101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,2,-2,-2,0,96,28,280320001,2,20,200670001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,20,2,2,10000,1,1,1,2500,3,8,3,0,96,0,1,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,6,2,2,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2007,12,2013,0,0,-4,2,1,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
37,2014,1,31401,1,1,1,1,18,1,1,3,4,2,2,-1,6,2,2,5,0,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,22,2213,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,20000,1,0,96,28,280320001,2,10,100050164,1,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,3,15000,1,1,1,20000,1,7,1,0,96,0,2,1,2,2,-2,21,0,-3,21,0,48,48215,4821545384,4,2,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
38,2014,1,31401,1,1,1,1,44,1,1,6,2,2,1,3,1,1,-1,2,0,1,1,1,1,1,5,3,1,2,2,2,2,1,2,2,1,-9,1,-9,5,505,2,-2,-2,-2,-2,-2,-2,-2,36,4,1,-2,1,-3,611,1,2,2,2,2,2,2,2,2,8,6,1800,1,4,111,1,1217001,0,2,-2,2,-2,-2,13,96,9,999999999,99,26,260040001,1,26,260040001,1,35,2,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,20,2,1,5000,1,1,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,12,0,-3,12,12,4,99999,9999999999,7,2,15,2,2,2,4,99997,9999999997,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2004,12,2013,0,0,-4,2,1,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
39,2014,1,31401,1,1,1,1,26,1,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,5,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,14,1412,2,-2,-2,-2,-2,-2,-2,-2,26,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,40000,1,0,96,28,280320001,2,99,999999999,99,99,999999999,99,98,98,98,98,98,99998,999999999,99,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999999,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
40,2014,1,31401,1,1,1,1,32,1,1,3,3,1,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,7,705,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,100,1,2,236,1,1217001,3,2,-2,2,-2,-2,0,96,7,70890001,2,26,260040001,1,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,8,96,1,1,1,1,1,2,2,2,2,6,2,98,260600044,1,3,7,10000,1,1,2,-2,-2,-2,-2,3,14,0,2,1,1,2,-2,0,-2,-2,-2,-2,4,4019,401977000,7,5,1,4,2,2,4,4019,401977000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
41,2014,1,31401,1,1,1,1,39,1,1,0,1,2,1,3,6,1,-1,1,-1,-1,-1,-1,3,8,3,8,3,-2,5,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,10,10003,9999999999,10,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,16000,1,9,10,26,260040001,1,4,40030001,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,20,2,2,999997,97,2,1,16000,1,98,2,13,14,3,2,1,2,2,-2,5,0,-3,97,97,10,10003,9999999999,3,4,10,5,1,1,10,10003,9999999999,10,5,1,999,99999,99,99,999,99,99999,99,99,1,0,-2,-2,-2,-2,3,3,1998,3,2000,0,0,-4,2,1,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42,2014,1,31401,1,1,1,2,27,1,1,2,3,2,1,4,5,2,1,4,2,1,1,2,1,3,1,5,1,1,2,2,2,1,2,2,1,-9,1,-9,12,1220,2,-2,-2,-2,-2,-2,-2,-2,23,4,1,-2,2,7,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,36000,1,0,96,7,70090001,2,21,211140001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,3,36000,1,1,1,36000,1,1,1,0,96,0,2,2,-2,2,-2,11,0,-3,11,97,48,48201,4820135000,7,4,5,2,2,2,48,48201,4820135000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2004,12,2013,0,0,-4,2,1,20.76283002,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43,2014,1,31401,1,1,1,1,28,1,1,6,2,1,2,-1,5,1,-1,5,2,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,14,1413,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,1,2,2,2,2,2,2,2,2,8,6,40,1,2,111,1,1312047,3,2,-2,1,20000,1,0,96,26,260040001,1,7,70090001,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,5,2,3,20000,1,1,1,20000,1,7,1,0,96,0,2,2,-2,2,-2,12,0,-3,12,1,4,4019,401977000,7,3,3,2,2,2,4,4019,401977000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44,2014,1,31401,1,1,1,1,28,1,1,3,2,1,1,3,1,1,-1,4,2,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,12,1201,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,2,-2,-2,0,96,26,260040001,1,9,999999999,99,26,260040001,1,2,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,4,2,2,10000,1,1,1,1000,3,3,3,0,96,0,2,2,-2,2,-2,2,0,-3,2,0,4,4019,401977000,7,3,13,2,2,2,4,4019,401977000,13,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45,2014,1,31401,1,1,1,1,34,1,2,0,1,1,2,-1,6,2,2,4,2,1,1,1,1,8,2,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1209,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,10000,1,0,96,26,260040001,1,9,999999999,99,26,260040001,1,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,5,2,3,10000,1,1,1,10000,1,1,1,0,96,0,2,1,2,2,-2,1,0,-3,1,1,4,4019,401977000,7,3,15,2,2,2,4,4019,401977000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
46,2014,4,11410,1,1,1,2,24,1,1,2,3,2,2,-1,6,2,2,6,2,3,3,2,7,8,7,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,5,506,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,1,611,1,2,2,1,1,1,2,2,2,9,6,2100,1,3,111,1,1312047,3,2,-2,1,6000,3,15,96,7,71010001,2,23,230100274,1,28,280320001,2,16,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,13,280320001,15,2,3,6000,3,1,1,3000,3,3,2,15,13,2,1,1,2,1,8,6,0,-3,5,3,48,48215,4821545384,4,4,3,2,2,1,48,48167,4816772392,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2014,9,2014,0,0,-4,2,2,52.71634617,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
46,2014,1,31401,1,1,1,1,23,1,1,2,3,2,2,-1,6,2,2,9,3,2,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1207,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2300000,3,2,-2,2,-2,-2,0,96,26,260040001,1,9,999999999,99,26,260040001,1,12,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,1,3,4,10000,1,1,1,600,3,5,3,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,4,4019,401977000,3,2,15,2,2,2,4,4019,401977000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2006,12,2013,0,0,-4,2,1,25.51903482,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
47,2014,4,11410,1,1,1,2,49,1,1,2,3,2,2,-1,3,1,-1,7,1,2,2,1,7,7,7,7,2,-1,2,2,2,2,2,1,1,-9,1,-9,11,1105,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,2,-2,-2,2,15,23,230100274,1,23,230100274,1,23,230100274,1,3,4,2,2,-2,-2,-2,-2,-2,-2,9,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,13,280150001,6,1,10,20000,1,2,2,-2,-2,-2,-2,2,96,8,1,2,-2,2,-2,25,2,99,8,3,48,48201,4820135000,8,2,8,2,2,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,1,2005,2,2005,0,0,-4,1,-3,52.71634617,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,2,2,1,2,2,6,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
