folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19e1,p19l1,p19u1,p19e2,p19l2,p19u2,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
597,2016,2,101605,1,1,1,1,21,1,6,1,1,1,1,2,2,-1,6,2,2,10,1,2,1,0,5,0,-1,-1,2,2,2,2,2,1,1,12,1204,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,60000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280270001,2,99,999999999,99,28,280270001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,2,2,1,3,60000,1,1,1,60000,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,13,0,-3,-3,-3,0,13,48,48479,4847941464,4,2,1,2,2,2,2,2,2,23,2,1,1,2,48,48479,4847941464,23,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2016,4,2016,0,0,-3,1,-3,-3,1,23.94219817
597,2016,3,41608,1,1,1,1,25,1,3,3,-1,2,2,2,2,-1,6,2,2,8,2,2,1,0,5,0,-1,-1,2,2,2,2,2,1,1,5,507,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705016,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,21,211140001,2,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,2,1,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,3,2,1,2,6000,3,1,1,5000,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,-2,2,-2,1,0,-3,-3,-3,0,1,48,48061,4806110768,4,2,2,2,2,2,2,2,2,1,3,1,1,2,48,48061,4806110768,1,3,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,25.44046862
597,2016,4,141610,1,1,1,1,37,1,3,1,1,1,1,2,2,-1,5,1,-1,5,1,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,13,1322,99,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,1200,1,5,111,2,1,1312047,3,2,-2,1,8000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,7,70270001,2,28,280320001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,4,8000,1,1,1,1200,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-2,7,0,-3,-3,-3,0,7,48,48215,4821545384,6,2,2,2,2,2,2,2,2,5,2,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,10,2016,0,0,-3,1,-3,-3,1,36.80004227
598,2016,1,121602,1,1,1,1,18,1,3,2,-1,2,1,2,2,-1,6,2,2,4,2,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,12,1206,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,7,6,300,1,2,236,2,1,1209084,0,1,5,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,140390001,2,26,260170001,2,9,999999997,97,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,1,2,2,-3,5000,2,2,1,600,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-2,4,0,-3,-3,-3,0,0,4,4019,401977000,6,2,2,2,2,2,2,2,2,15,2,2,1,2,4,4019,401977000,25,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,1,-5,1,2016,0,0,-3,1,-3,-3,1,21.30277488
598,2016,2,101605,1,1,1,1,32,1,2,3,-1,2,2,2,2,-1,5,1,-1,5,1,1,1,1,5,1,2,-2,4,2,1,2,2,1,1,5,502,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,4,2,-2,2,-2,-2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,99,999999999,99,99,999999999,99,99,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999999,999,99,1,8,3000,3,1,1,2000,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,4,0,-3,-3,-3,0,4,99,99999,9999999999,6,2,2,2,2,2,2,2,2,6,2,1,2,2,99,99999,9999999999,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,23.94219817
598,2016,3,41608,1,1,1,1,25,1,2,2,-1,2,2,2,2,-1,6,2,2,4,2,2,1,0,1,0,-1,-1,3,2,2,2,2,1,1,22,2202,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,4,2,-2,1,30000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,30,301930001,2,8,80370001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,2,2,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,5,2,1,2,30000,1,1,1,30000,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,-2,8,0,-3,-3,-3,0,8,97,99997,9999999997,6,2,2,2,2,2,2,2,2,6,2,1,2,2,97,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,25.44046862
598,2016,4,141610,1,1,1,1,46,1,6,1,1,2,2,2,1,2,5,1,-1,6,2,1,1,1,5,1,2,-2,2,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,41,41051,4105159000,9,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,4,2,-2,1,32000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,26,260040001,1,26,260040001,1,7,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,3,2,1,2,10000,1,1,1,32000,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-2,16,0,-3,-3,-3,0,16,41,41051,4105159000,4,2,2,2,2,2,2,2,2,5,2,2,2,2,41,41051,4105159000,9,5,1,712,11,6,16,3,1,236,2,-4,-4,-4,-4,-4,-4,-4,99,99999,4,2,1,0,-2,-2,-2,-2,1,-3,-3,4,2007,0,0,-3,1,-3,-3,1,36.80004227
599,2016,1,121602,1,1,1,1,31,1,6,1,1,1,1,2,2,-1,5,1,-1,5,1,1,1,1,5,7,2,-2,2,2,1,2,2,1,1,10,1010,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,731,6,2,2,2,2,2,2,2,2,99,99,500,1,3,337,2,1,1217001,0,1,6,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,999999998,98,98,999999998,98,98,999999998,98,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,21.30277488
599,2016,3,41608,1,1,1,1,21,1,3,3,-1,2,2,2,2,-1,6,2,2,4,1,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,11,1109,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,5000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,999999997,97,97,999999997,97,5,50250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,3,2,1,2,5000,1,1,1,5000,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,5,0,-3,-3,-3,0,5,97,99997,9999999997,4,2,2,2,2,2,2,2,2,8,2,1,1,2,97,99997,9999999997,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,25.44046862
599,2016,4,141610,1,1,1,1,27,1,2,1,1,2,2,2,2,-1,1,1,-1,4,1,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,20,2007,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70090001,2,30,301930001,2,28,280250001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,15,2,1,3,5000,3,1,1,5000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,4,0,-3,-3,-3,0,4,48,99997,9999999997,6,2,2,2,2,2,2,2,2,10,2,2,2,2,48,99997,9999999997,10,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2016,0,0,-3,1,-3,-3,1,36.80004227
600,2016,2,101605,1,1,1,1,23,1,1,1,1,2,2,2,2,-1,5,1,-1,3,2,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,12,1201,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,40000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70780001,2,97,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,2,40000,1,1,1,40000,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-2,4,0,-3,-3,-3,0,4,48,48215,4821545384,4,2,2,2,2,2,2,2,2,10,2,1,2,2,48,48215,4821545384,10,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,23.94219817
601,2016,1,161602,1,1,1,1,22,1,3,1,1,2,2,2,2,-1,6,2,2,7,5,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,17,1705,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,611,1,1,1,2,2,2,2,2,2,6,6,50,1,2,111,2,1,1705015,3,2,-2,1,10000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70090001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,3,10000,1,1,1,1000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-2,5,0,-3,-3,-3,0,0,48,48215,4821545384,6,2,2,2,2,2,2,2,2,8,2,2,2,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,1,2016,0,0,-3,1,-3,-3,1,14.35538344
601,2016,2,101605,1,1,1,1,18,1,1,1,1,1,1,2,2,-1,6,2,2,7,7,1,1,0,5,0,-1,-1,2,2,2,2,2,1,1,16,1615,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,3,2,-2,1,45000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,97,999999997,97,28,280320001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,3,45000,1,1,1,45000,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,-2,6,2,3,-4,5,0,6,48,48215,4821545384,5,4,1,2,2,2,2,2,2,23,2,1,1,2,48,48215,4821545384,23,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,23.94219817
602,2016,1,161602,1,1,1,1,23,1,1,1,1,1,1,2,2,-1,2,2,2,6,3,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,13,1316,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,10000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,50250001,2,5,50020001,2,5,50250001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,5,2,1,3,1600,3,1,1,2000,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,6,0,-3,-3,-3,0,6,48,48323,4832321892,4,2,2,2,2,2,2,2,2,6,2,2,2,2,48,48323,4832321892,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,1,2016,0,0,-3,1,-3,-3,1,14.35538344
602,2016,2,101605,1,1,1,1,18,1,4,4,-1,2,2,2,2,-1,6,2,2,3,1,2,5,0,1,0,-1,-1,2,2,2,2,2,1,1,21,2103,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1312047,3,2,-2,1,2000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280250001,2,97,999999997,97,28,280250001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,15,2,1,3,2300,3,2,1,2000,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,-2,25,1,3,-4,5,0,23,97,99997,9999999997,4,2,2,2,2,2,2,2,2,6,2,1,1,2,97,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,23.94219817
602,2016,3,51608,1,1,1,1,20,1,1,2,-1,1,2,2,2,-1,6,2,2,6,2,2,1,0,5,0,-1,-1,2,2,2,2,2,1,1,7,713,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,15000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,26,260600044,1,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,5,2,1,4,15000,1,1,1,15000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,10,0,-3,-3,-3,0,10,4,99997,9999999997,6,2,2,2,2,2,2,2,2,8,2,2,2,2,4,99997,9999999997,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,1,-3,9999,99,2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,30.85003232
602,2016,4,81611,1,1,1,1,19,1,6,1,1,2,2,2,2,-1,6,2,2,7,1,1,1,0,5,0,-1,-1,2,2,1,2,2,1,1,12,1226,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1305024,3,2,-2,2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,30,301930001,2,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,10,2,1,1,20000,1,1,1,10000,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,99997,9999999997,4,3,1,2,2,2,2,2,2,10,2,2,2,2,48,99997,9999999997,10,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,2,2010,2011,1,1,1,-3,-3,10,2016,0,0,-3,1,-3,-3,1,30.18753468
603,2016,2,101605,1,1,1,1,28,1,3,3,-1,2,2,2,2,-1,6,1,-1,3,3,1,1,0,1,1,2,-2,1,2,1,2,2,1,1,1,136,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,4000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,9,999999999,99,5,50250001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,13,2,1,4,4000,3,1,1,4000,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,-2,8,0,-3,-3,-3,0,2,97,99997,9999999997,6,2,2,2,2,2,2,2,2,12,2,1,2,2,97,99997,9999999997,12,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2016,4,2016,0,0,-3,2,2,2,1,23.94219817
603,2016,3,51608,1,1,1,1,22,1,2,3,-1,2,2,2,2,-1,6,2,2,10,6,2,1,0,5,7,2,-2,2,2,2,2,2,1,1,13,1321,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1209084,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,25,250120001,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999999,12,2,1,2,5000,1,1,1,1500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,7,0,-3,-3,-3,0,7,4,99997,9999999997,6,2,2,2,2,2,2,2,2,8,2,2,2,2,4,99997,9999999997,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,30.85003232
604,2016,1,161602,1,1,1,1,29,1,1,1,1,2,2,2,1,2,6,1,-1,1,-1,-1,1,0,5,5,2,-2,2,2,1,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,48,48113,4811319000,3,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1215013,3,2,-2,1,60000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280220001,2,97,999999997,97,28,280220001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,1,2,2,-3,60000,1,1,1,60000,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,-2,15,0,-3,-3,-3,0,15,48,48215,4821545384,4,2,2,2,2,2,2,2,2,36,2,1,1,2,48,48215,4821545384,36,2,1,711,11,7,800,3,3,238,2,-4,-4,-4,-4,-4,-4,-4,24,400,4,5,1,0,-2,-2,-2,-2,1,-3,-3,3,2013,1,1,0,1,-3,-3,1,14.35538344
604,2016,3,51608,1,1,1,1,22,1,6,1,1,2,2,2,2,-1,6,2,2,4,1,1,1,0,5,0,-1,-1,2,2,1,2,2,1,1,17,1707,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,6,2,-2,1,15000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280380001,2,19,190390001,2,28,280320001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,3,15000,1,1,1,1200,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,97,2,-2,5,0,-3,-3,-3,0,5,48,48215,4821545384,5,3,2,2,2,2,2,2,2,7,2,2,2,2,48,48215,4821545384,7,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2016,0,0,-3,1,-3,-3,1,30.85003232
