Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
821,2014,2,21404,1,1,1,1,24,1,2,2,2,2,-1,6,2,5,5,1,3,3,2,1,8,1,1,2,1,2,2,1,-9,1,-9,4,410,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,5,0,0,0,111,4,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,1,7,70340226,1,7,70190001,2,10,14,7,7019,70190001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,9,1,1,3,4,1,2,1,1,1,6,2,60,3,2,4,7,7019,70190001,2,1,1,1,12,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
822,2014,2,21404,1,1,1,1,29,1,2,2,2,2,-1,1,1,-1,2,0,1,1,1,1,1,1,8,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,4,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70180001,1,7,70190001,2,2,14,7,7019,70190001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,25,1,1,5,4,1,2,1,1,1,7,2,100,3,2,4,7,7019,70190001,2,1,1,1,10,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
825,2014,2,21404,1,1,1,1,28,1,3,4,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,6,601,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,1,10010001,2,2,20020001,2,2,10,2,2002,20020001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,36,1,1,3,4,1,2,1,1,1,10,2,150,3,2,4,2,2002,20020001,2,1,1,1,20,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
826,2014,4,51411,1,1,1,1,34,1,0,1,2,2,-1,5,1,-1,3,1,1,1,1,1,3,5,3,2,2,2,1,1,-9,1,-9,2,210,2,-2,-2,-2,-2,-2,-2,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,30,300030001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,3,280320001,2,-5,32,1,1,0,6,2,-5,1,1,1,3,2,200,3,2,4,30,30002,999999997,97,2,2,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.574621017,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
832,2014,2,21404,1,1,1,1,37,1,3,3,2,2,-1,5,1,-1,7,3,4,4,2,1,1,1,1,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,4,150,3,3,236,9,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,9,90030001,2,9,90060001,2,0,96,9,9006,90060001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,36,1,1,5,4,1,2,1,1,1,6,2,600,3,1,4,9,9006,90060001,2,1,1,1,25,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
835,2014,2,21404,1,1,1,1,27,1,3,3,2,2,-1,6,2,2,6,3,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,11,1121,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,751,2,2,2,2,2,2,2,2,2,4,7,2,3,1,311,2,1,1,1217001,2,-2,1,2,3,1,0,3,1,2,-2,-2,-2,3,32,320560001,2,5,50250001,2,13,14,5,5025,50250001,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,1,3,24,1,1,0,5,1,2,1,1,1,23,2,300,3,1,3,5,5025,50250001,2,3,3,1,11,2,1,0,-2,-2,1,1,2005,3,2013,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
840,2014,2,21404,1,1,1,1,47,1,3,3,2,2,-1,2,2,4,6,0,4,4,2,8,8,5,5,2,1,2,2,1,-9,1,-9,11,1108,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,300,3,5,236,4,1,1,1705016,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,3,30,301930001,2,19,190390001,2,2,3,19,19039,190390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,3,48,1,2,4,4,1,2,1,1,2,20,2,200,3,2,4,19,19039,190390001,2,3,3,2,15,2,1,0,-2,-2,2,2,2005,3,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.698858271,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
844,2014,3,121408,1,1,1,1,29,1,3,3,2,2,-1,6,1,-1,1,-1,-1,-1,1,1,8,1,3,2,1,2,1,1,-9,1,-9,12,1202,99,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,7,70400001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,3,280320001,2,-5,51,1,1,0,6,1,2,1,1,1,3,2,200,3,2,4,7,7089,70890001,2,2,2,1,4,2,1,0,-2,-2,1,0,2001,5,2001,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.776312491,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
846,2014,2,41404,1,1,1,1,33,1,2,5,2,1,3,5,1,-1,3,1,1,1,1,5,3,5,3,2,1,2,2,1,-9,1,-9,10,1003,1,-2,-2,-2,-2,-2,-2,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1305024,2,-2,1,1,-2,-2,-2,-2,3,1,6000,3,7,3,7,71010001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,1,51,1,1,0,5,1,2,1,1,2,5,2,3000,3,2,3,30,30003,300030001,2,3,3,2,8,2,1,0,-2,-2,2,2,1988,3,2014,1,1,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.416096651,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
848,2014,3,121408,1,1,1,1,32,1,3,2,2,2,-1,6,2,2,10,5,2,2,2,1,8,1,1,2,1,2,2,1,-9,1,-9,9,909,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,9,999999999,99,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,4,280320001,2,-5,48,1,1,0,5,1,1,-5,-5,1,4,2,1000,3,2,4,24,24028,240280001,2,2,2,1,13,2,1,0,-2,-2,1,0,2002,4,2002,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.776312491,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
857,2014,2,41404,1,1,1,1,54,1,6,2,2,2,-1,6,2,3,2,0,1,1,2,8,8,5,8,2,1,2,2,1,-9,1,-9,7,704,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,13,130480001,2,0,96,13,13051,130510001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,1,3,36,1,2,0,5,1,2,1,2,2,8,2,250,3,2,7,13,13051,130510001,1,2,2,1,8,2,1,0,-2,-2,2,1,1994,3,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.416096651,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
860,2014,2,41404,1,1,1,1,25,1,2,4,2,2,-1,6,2,2,2,0,1,1,2,1,8,5,8,2,1,2,2,1,-9,1,-9,5,515,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,264,2,2,2,2,2,2,2,2,2,8,6,12,3,2,238,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,97,999999998,98,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,1,2,0,5,1,2,1,2,1,1,2,200,3,2,4,7,7009,70090001,2,3,3,1,2,2,1,0,-2,-2,1,0,2013,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.416096651,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
895,2014,2,91404,1,1,1,1,19,1,3,3,2,2,-1,6,2,2,2,0,0,-2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,112,1,-2,-2,-2,-2,-2,-2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,27,270040001,2,28,280270001,2,2,8,28,28027,280270001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,3,36,1,1,5,4,1,2,1,1,1,6,2,500,3,1,4,28,28027,280270001,2,1,1,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.887057555,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
902,2014,4,71411,1,1,1,1,38,1,2,3,2,2,-1,5,1,-1,5,0,2,2,2,3,3,3,3,2,1,2,2,1,-9,1,-9,14,1416,2,-2,-2,-2,-2,-2,-2,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,30,300030001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,3,280320001,2,-5,36,1,1,0,6,1,1,-5,-5,1,4,2,500,3,2,4,30,30003,300030001,2,2,2,1,4,2,1,0,-2,-2,1,0,1991,4,1991,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.057907226,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
904,2014,2,91404,1,1,1,1,22,1,3,4,2,2,-1,6,2,2,6,4,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,4,425,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70990309,1,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,36,1,1,0,5,1,2,1,2,2,7,2,400,3,1,4,7,7101,71010001,2,1,1,1,7,2,1,0,-2,-2,2,1,2013,4,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.887057555,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
906,2014,3,131408,1,1,1,1,29,1,6,2,2,2,-1,1,2,3,3,0,2,1,2,1,1,1,8,2,1,2,2,1,-9,1,-9,3,306,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,3,11,110150001,2,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,6,2,-5,0,5,1,2,1,1,2,8,2,450,3,2,4,7,7089,70890001,2,1,1,2,6,2,1,0,-2,-2,1,1,2013,8,2014,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.422511566,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
908,2014,2,111404,1,1,1,1,26,1,4,2,2,2,-1,6,2,5,3,0,0,-2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,28,280140559,1,28,280320001,2,0,96,28,28032,280320001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,6,1,1,3,4,1,2,1,1,1,8,2,500,3,1,4,28,28032,280320001,2,1,1,1,15,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.338845644,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
910,2014,2,111404,1,1,1,2,52,1,6,2,2,2,-1,5,2,1,3,1,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,2,3,1,1,3,98,1,6000,3,1,4,13,130090001,1,13,130480001,2,0,96,13,13048,130480001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,5,20040001,1,1,6,1,1,0,6,1,1,-5,-5,1,9,2,6000,3,2,4,13,13048,130480001,2,1,1,1,12,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,6.144108265,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
911,2014,2,111404,1,1,1,1,38,1,3,3,2,2,-1,5,2,5,3,1,1,1,2,1,2,2,2,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,2,3,1,1,3,1,1,6000,3,1,4,13,130090001,1,13,130480001,2,0,96,13,13048,130480001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,5,20040001,1,1,6,1,1,0,6,1,1,-5,-5,1,9,2,6000,3,2,4,13,13048,130480001,2,1,1,1,12,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.338845644,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
927,2014,2,121404,1,1,1,1,24,1,1,4,2,2,-1,6,2,2,4,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,7,714,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,3,6,3,2,111,4,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70180001,1,7,70190001,2,0,96,7,7019,70190001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,51,1,1,5,4,1,2,1,1,1,4,2,500,3,1,4,7,7019,70190001,2,1,1,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.892563763,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
933,2014,2,121404,1,1,1,1,31,1,3,3,2,2,-1,1,2,5,6,1,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,14,1418,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,30,300030001,2,97,999999998,98,0,96,30,30003,300030001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,1,5,4,1,2,1,1,1,4,2,2000,3,1,4,30,30003,300030001,2,1,1,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.892563763,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
941,2014,2,121404,1,1,1,1,39,1,2,2,2,2,-1,6,2,2,4,0,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,4,425,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,7,3,2,236,2,1,1,1217001,2,-2,1,2,1,0,-3,1,1,2,-2,-2,-2,3,7,70090001,2,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,3,48,1,2,0,5,1,2,1,2,2,3,3,300,3,2,7,27,27004,270040001,2,2,2,1,8,2,1,0,-2,-2,2,1,2007,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.892563763,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
942,2014,2,121404,1,1,1,1,21,1,3,3,2,2,-1,6,2,2,4,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,4,407,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,5,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,1,7000,3,8,3,7,70650001,2,97,999999998,98,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,1,36,1,2,0,5,1,2,1,2,2,2,2,100,3,2,4,7,7065,70650001,2,3,3,1,12,2,1,0,-2,-2,2,1,2005,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.892563763,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
957,2014,2,151404,1,1,1,1,48,1,3,2,2,2,-1,6,1,-1,3,1,1,1,1,1,8,5,8,2,1,2,2,1,-9,1,-9,3,315,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,13,130480001,2,14,96,13,13051,130510001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,2,0,5,1,2,1,2,1,15,2,150,3,2,7,13,13051,130510001,1,2,2,1,18,2,1,0,-2,-2,1,0,2005,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.305198631,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
958,2014,2,151404,1,1,1,1,42,1,2,2,2,2,-1,6,1,-1,3,0,2,2,1,1,8,5,8,2,1,2,2,1,-9,1,-9,12,1209,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,6,5,6,3,2,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,8,7,70890001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,1,3,48,1,2,3,4,1,2,1,2,1,5,2,200,3,2,7,7,7009,70090001,2,3,3,1,4,2,1,0,-2,-2,1,0,2001,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.305198631,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
962,2014,2,151404,1,1,1,1,27,1,3,3,2,2,-1,1,1,-1,4,0,2,2,1,1,1,5,8,2,1,2,2,1,-9,1,-9,4,416,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,5,0,0,0,111,1,1,1,1217001,2,-2,1,2,1,0,-3,1,1,2,-2,-2,-2,3,7,70890001,2,97,999999998,98,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,1,3,48,1,2,0,5,1,2,1,2,2,3,2,500,3,2,7,7,7089,70890001,2,2,2,1,5,2,1,0,-2,-2,1,1,2014,4,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.305198631,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
